		EMB9
time			mass			escape velocity
--------------------------------------------------------------
0.00000000e+00		4.50527900e-07
9.96181540e+03		4.95580690e-07		4.06689796e+03
2.34395500e+07		5.40633480e-07		5.57493258e+03
2.64221880e+07		5.85686270e-07		4.19081391e+03
3.86793320e+07		6.30739060e-07		3.28972655e+03
